,,"GeneID","Length","Min4vsCtrl","Min8vsCtrl","Min15vsCtrl","Min30vsCtrl","Hr1vsCtrl","Hr2vsCtrl","Hr4vsCtrl","Hr8vsCtrl","Hr16vsCtrl","CtrlHr16vsCtrl","AveExpr","F","P.Value","adj.P.Val"
,"23236",23236,7481,-0.113465035454985,-0.246017296790426,-0.062168198771884,-0.246812721354225,-0.067099172598359,-0.207802037524387,0.123559712515111,-0.34119658261639,-0.365869421118403,0.145881473135459,4.05464290054887,4.09200132799705,0.001521106039487,0.004038087080209
,"7508",7508,5590,0.101104586082919,0.018091389144382,0.133486702870735,-0.245088227363516,0.073322689687831,-0.189167406020958,-0.170047304531026,-0.296879964015937,-0.260206010279299,0.144101409771419,4.19495762760005,4.09189507603844,0.001521378358989,0.004038087080209
,"83699",83699,4700,-0.175968388853519,-0.421142370312636,-0.025334507852316,-0.270905513308798,-0.027805956138467,-0.175145058565656,0.108959242285871,-0.102410812340353,0.315380266192874,0.240547472472976,3.37462679996649,4.09131074461444,0.001522876898871,0.004041111787108
,"339231",339231,1246,0.01870180051702,0.092271036629665,0.063658147667147,0.541588744735954,0.001209729698101,0.52476942467245,0.250890304530125,0.202589519733618,0.00934618609716,-0.104811517189408,4.41891162662538,4.09121881854386,0.001523112788826,0.004041111787108
,"81556",81556,2874,0.025135859976197,0.008224140833758,0.093430342571491,0.247693215995179,-0.019597530269814,0.086380875011228,0.212596019356567,0.253909329837695,0.141569685216894,-0.083120304348308,5.79288836996594,4.09039331017328,0.001525232844799,0.004044774145933
,"115704",115704,3848,0.273878962046321,0.173068293431331,0.099976094184839,-0.123286002998549,0.262645196300657,-0.006866790210157,0.023799668472287,-0.444785712316646,-0.035162917805249,0.103945177992333,4.75324172275612,4.09037647004257,0.001525276125798,0.004044774145933
,"10295",10295,2221,0.005773557304098,-0.317595849503768,-0.237204922682612,-0.574563393340192,-0.4472635093532,-0.554185363792822,0.324020845170563,0.117100819261199,0.265154352429309,-0.01271030620887,4.25129790975002,4.0903336315829,0.001525386231233,0.004044774145933
,"54455",54455,6373,0.205548682066976,-0.01074468056725,0.203685162726087,-0.009705175529811,0.156842004328193,-0.133691632483406,0.205161265163929,0.343111618194995,0.192923668101391,0.209661886111899,4.65462404770522,4.08962958891231,0.001527196999995,0.004048722461805
,"84969",84969,2826,0.232228851650634,-0.286093769300557,0.26719776228132,-0.243964584377097,-0.283422703014773,-0.660164356491544,0.254329422959487,-0.371840262952282,0.214555365787151,1.07208767815402,0.879239310643149,4.08952305040222,0.001527471210658,0.004048722461805
,"80199",80199,2417,0.074060189091875,0.196659619679292,-0.03021527799403,-0.042298736018411,-0.003600414673627,-0.130035797482376,-0.116271304353576,-0.93331460161577,-0.409046106482818,-0.277093633904831,1.78532181174436,4.08867666660196,0.001529651499087,0.004053710731051
,"147991",147991,6593,-0.202456190538063,-0.327167042894579,-0.136782292033681,-0.278710883116328,-0.197635826440803,-0.376248022665345,-0.133231662405233,-0.010558088844036,0.06869663367516,-0.537458187603699,5.54451854665223,4.08802323563279,0.001531336991746,0.00405738605828
,"64745",64745,1818,-0.057946889946568,0.063610300737379,-0.060238284106556,0.369791341732872,-0.065692316206221,0.356443035114289,0.137772401375333,0.160953718858607,0.009299934381545,-0.081804160617707,5.46501920658805,4.08733169721743,0.001533122920465,0.004061283119821
,"26520",26520,1336,-0.108883230873914,-0.317980226889936,-0.042667134179859,0.228037036492747,-0.295158210343467,-0.032483589626158,0.104084530188553,0.129339279798712,-0.037125022944617,-0.507768236198586,5.12460612261107,4.08713075352714,0.001533642279471,0.004061283119821
,"2200",2200,11695,0.148984315911145,0.184494948381114,0.165371016175969,-0.265802220754084,0.184912211559363,-0.096339112906635,-0.000459082875081,-0.069540636294228,0.069313553070467,-0.331283194700321,6.61421053558422,4.08707457529558,0.001533787510996,0.004061283119821
,"7127",7127,5292,0.134103847623773,0.031809627099467,-0.001606631684331,-0.089975462220009,0.009262459660794,0.064526699551124,0.282508748791027,0.098415303030101,0.102623262823403,0.481903741014886,5.76798454781325,4.08699105378302,0.001534003457049,0.004061283119821
,"221035",221035,6461,-0.440421757683169,-0.463793871142842,-0.356969915857904,-0.257929875807339,-0.392637970423024,-0.317723469244894,-0.076720404198436,-0.075932612959579,-0.272516611194004,0.148723664682008,6.43204737737222,4.08651510798774,0.001535234635557,0.004063750826673
,"5719",5719,1842,0.071279659783158,0.2472826492641,0.1822418963331,0.575291757330326,0.118307842240149,0.526284072376397,0.221208703618238,0.069328245305485,-0.019292897619363,-0.149350899488911,8.14387453921851,4.08538273119729,0.00153816807584,0.004070722564558
,"57148",57148,8714,0.083199210364754,-0.088781577285272,-0.016307627819179,-0.324094560980523,-0.000448907823095,-0.335605597038545,-0.09863309757761,0.043506295406306,0.155837817606519,0.128985555373005,6.98892280797126,4.08384807620926,0.001542153089472,0.004080474007139
,"64419",64419,2709,0.185145240914781,0.280846078575828,0.162138517017216,0.072168781537739,0.226816249087462,0.210734926791246,0.093710175631624,0.081475849164584,-0.048858197143884,0.324569391791898,5.70306582587204,4.08350708257975,0.001543040023932,0.004082025857704
,"9495",9495,6487,0.185260169947776,-0.203916232230297,0.197540049277628,0.085085602164748,-0.170422012294627,-0.405607267939406,-0.409824034480903,0.402867833009427,0.643722296641556,-0.715702256380698,2.30404601022889,4.08145957138858,0.001548377019336,0.004095347199089
,"6237",6237,983,0.150172485634979,0.1335639924326,-0.080079300230123,0.106652540578836,-0.033318552713786,0.230334910830115,0.31600485543259,-0.264746148048054,-0.249234899660441,0.56314653046709,2.45925821397119,4.08113571798001,0.001549222954864,0.004096787132686
,"100287808",100287808,2543,-0.310602138174631,-0.208551956953719,-2.28889123050305,-0.683736642335819,-0.995701625573264,0.984065753039095,1.00280774371758,0.265667702770153,0.172427473123222,0.088905513920357,-1.20898812779146,4.08062144420574,0.001550567290878,0.004099393295248
,"80031",80031,7355,-0.060248538279592,-0.782740669194843,-0.377250424342631,-0.556659590672224,-0.516442907460837,-1.1575758861177,-2.8923224605254,-1.20921926223261,-0.661448970844168,-0.907036437749895,-0.293494118357393,4.08052791295801,0.001550811918567,0.004099393295248
,"7239",7239,73,-0.117136651850793,0.098491772324929,-0.368490178490255,0.048322575782067,0.020120710506715,0.302908940198006,-0.755876652771031,-1.75433356002828,-0.794522203004973,-1.26158385743192,1.44177153341481,4.0793091350549,0.001554003323521,0.004107030374767
,"10981",10981,1203,-0.123568122731229,0.180579552822191,-0.027226772280728,0.530094232384386,0.01132826233172,0.44081766280287,-0.083186466546347,-0.343461748804057,-0.409756158820998,-0.211150754415623,6.86156494843461,4.07904207780391,0.001554703547951,0.004108081895372
,"29803",29803,4714,0.052029796459621,-0.181118619712784,-0.104205168412617,-0.326898682818022,-0.113615152696193,-0.230922198847315,0.298817827016407,0.283791537172386,0.222310544934819,0.141606707640697,5.53418381114115,4.07855062182851,0.001555993018373,0.00411068970263
,"26234",26234,3949,-0.114934144431513,-0.011660849543167,-0.015587074863658,0.335597622647076,-0.033860577461261,0.077891637093834,-0.145643265773825,-0.260353447492331,-0.312304398459299,0.053070978044444,6.84940023623596,4.07735923221338,0.001559123655027,0.004118159623028
,"3612",3612,3597,-0.268562346699748,-0.136626924438367,-0.155588630709533,0.32697795951,-0.084079723809153,0.246842416152458,-0.005788581832575,-0.250983432411402,-0.324518342193977,-0.143984561565182,6.26067086253833,4.07689493687266,0.001560345495911,0.004120585860629
,"3619",3619,4191,0.19462803829685,0.120882642944723,0.080496314027387,-0.151987383266903,0.112854478760007,-0.055678075946253,0.162258165596033,0.042853469247853,-0.317596298281204,-0.057199794400235,6.44466133588001,4.07640837889954,0.001561627009985,0.004123168710584
,"144699",144699,2403,0.347634511619379,0.280248329803383,0.263664321183059,-0.099796838105728,0.228252989354782,0.202714539841822,0.340217633286441,0.709111211552722,0.480904116145586,0.125693049876319,2.87513898441503,4.07628400129958,0.001561954778847,0.00412323286967
,"1955",1955,6210,0.074863781893555,-0.284969458679395,0.067943552580005,-0.393852356582836,-0.022900334408052,-0.271764940711476,-0.005751455058948,0.0421820312491,0.111688797680968,0.437913710029202,3.26123712782481,4.07610135109825,0.001562436243776,0.004123237867485
,"84259",84259,12835,0.037049125525046,0.063637489956406,0.079593630048317,0.276670239980532,0.078055218288459,0.183493322040266,0.184949092447323,0.239813740486098,0.058059890097045,-0.075888711018235,6.22632992960055,4.07597637725875,0.001562765764571,0.004123237867485
,"116832",116832,703,-0.183522705387283,0.021471909302097,-0.161803268177798,0.286304315721774,-0.049343265091815,0.355809720276614,-0.167723956295211,-0.383925857656292,-0.333841773064079,-0.325212597078435,5.45263791503306,4.07593795799359,0.001562867080117,0.004123237867485
,"83448",83448,5094,-0.181182318686038,-0.103307585555907,0.065744911070934,0.137588995807035,-0.094083926747991,0.066183025728132,-0.10986180283972,0.014614466424223,0.037465228586374,-0.451709285305874,5.68077514587404,4.07528152221836,0.001564599242436,0.004127006388465
,"9040",9040,1524,0.13123649087862,0.245215007834713,0.006094871898607,0.058417868754332,0.071891459690578,0.052054430206327,0.022389829975911,-0.24374073815748,-0.116520873065295,-0.056671021842628,5.98990637501873,4.07516501188665,0.001564906894843,0.00412701668871
,"4522",4522,3448,0.153798478494579,0.150560679186251,0.186007439030455,-0.01359348062713,0.161620446053186,0.073303161874892,-0.019528543213474,0.039443795570127,0.002552219151891,-0.394857580625509,7.74430297066313,4.07480501833361,0.001565857883386,0.004128723279947
,"5825",5825,4339,-0.049996901345038,0.030105339729334,0.075867202040394,0.195325532123357,-0.001968876657665,0.072848335327531,-0.073811802713329,-0.111289813146812,-0.033170746996491,-0.501407167784738,7.35564798654495,4.07404904588612,0.001567856912321,0.004133192058151
,"11100",11100,4913,0.082219057114375,-0.055968117306948,-0.022616674600534,-0.360769418084391,-0.043718758534077,-0.253942816052779,0.249777042265472,0.221870752143569,0.105376904699104,-0.022609491920248,7.93696609861495,4.07353357076609,0.001569221538241,0.004135987010684
,"54751",54751,4618,-0.054234478543008,0.017660303879897,-0.061647316092337,-0.187344830161251,-0.165261308414395,-0.074261773869861,-0.239467908104985,-0.349184344902264,-0.348164015292869,0.547924840567782,3.12171182701459,4.07308446418365,0.001570411489614,0.004138320579787
,"9644",9644,13698,0.125158739694905,0.082570281958461,0.143237328790177,-0.170304479963423,0.143246733078694,-0.074040276443463,0.004143461569416,-0.169989013327855,0.11281458954379,0.331303298847686,5.50286129136774,4.07241272943144,0.001572193097418,0.00414221206411
,"3008",3008,785,-0.270245739582757,-0.661621245138766,-0.369848726297164,-0.253665632111574,-0.695225020474615,-0.414786352115959,0.492907620757537,-0.408066257957008,-0.011724919524337,-0.423426175597056,8.50086731804768,4.06872897669611,0.001582001405857,0.004167245657498
,"2280",2280,1997,-0.069947649077818,-0.237991365833228,-0.13393315850219,-0.097741513898521,-0.198429707187374,-0.161400555229965,0.274470156896052,0.163729764085208,0.344254369657406,0.240012126247079,6.14890862147568,4.06850299053841,0.001582605216402,0.004168028120808
,"1525",1525,6822,-0.120910351108977,-0.293047676401173,0.054220239411756,-0.198438487497939,-0.166809213731553,-0.182148658194057,-0.549368908195714,-0.701416497971193,0.227192247888828,0.007834312863661,3.52060227512736,4.06831011738793,0.001583120745354,0.004168262196775
,"7181",7181,4571,-0.348593430648661,-0.481965103246914,-0.242617993881336,-0.222283237778006,-0.485517199154341,-0.373182569247125,-0.233403639803243,-0.008332365620418,-0.094155244703339,-0.126125020959438,4.90449882229419,4.06824020345169,0.001583307661555,0.004168262196775
,"55854",55854,2257,-0.129672018091957,-0.120341274183318,-0.01377237491072,0.182698412969042,-0.08457601395178,0.126032146425023,0.006967374881787,0.280194183689728,0.043623413530048,-0.227122350615629,6.77207125130568,4.06713054740496,0.001586277474564,0.004175271609241
,"116461",116461,2862,-0.140045636777973,-0.07463986014354,-0.054516641221632,0.37868770096731,-0.02855821162232,0.259833209957934,0.012004284082287,0.045925496399909,-0.153635494034808,-0.213015800667723,6.64060902177575,4.06667810937493,0.001587490041163,0.004177653920063
,"79364",79364,5968,0.062368345921733,-0.054841340972832,0.003040658190844,-0.250002806160522,-0.021652856382808,-0.117503173918551,0.202499232686828,0.227622573688852,0.299439303433246,0.08616849970206,4.31716615803558,4.0659948325859,0.001589323130716,0.00418166796612
,"10098",10098,3397,0.042000974927758,-0.020710901720732,0.074917260491729,-0.109154036619798,-0.040778950453746,-0.163531701947153,-0.232097899117607,0.052748021319564,0.042004823228479,0.219595799071478,5.78664454352465,4.06519962332583,0.001591459330835,0.004186204321092
,"729603",729603,3131,-0.122126296535126,-0.808351726689968,-0.348183946713593,-1.16117712543551,-0.635550382782194,-0.959870990516783,-0.317094472418449,0.194807441559366,0.308724809311613,0.018305268491411,0.094708913973738,4.06512369199066,0.001591663466752,0.004186204321092
,"152559",152559,5480,-0.333980254934777,-0.445188193954249,-0.258415729213008,-0.021810298920965,-0.37457495951829,-0.134441644975985,-0.016211437724183,-0.008353278037218,0.055143669323568,-0.196238020022901,6.30929348433281,4.06475613395697,0.001592652011543,0.004187993590253
,"84146",84146,7250,-0.108481518804418,-0.189688185481588,-0.09149607694202,-0.037883817067052,-0.074933576699785,0.024626026028463,0.321959254711589,0.150331237186118,0.040170086751565,0.029486985086444,6.95721905901073,4.06450692595784,0.001593322624076,0.004188946302888
,"1000",1000,4894,-0.083085734249942,0.35264763448074,0.35158445997357,0.21111347674239,-0.05168192399116,0.344082045196784,1.75132037358348,1.34954300862866,-0.091163065579931,-0.294672062276226,-1.04462412054465,4.0636463474613,0.001595640716514,0.004194229138185
,"3843",3843,6219,0.061584670704768,0.054561461919285,0.169643297586486,0.22369063185536,0.061180735642664,0.149388296323039,0.302113373406437,0.196906466877785,0.18364923831966,0.022782298159614,9.96087298695377,4.06174452721404,0.001600776203606,0.004206914173772
,"3914",3914,4536,0.23449059015898,0.236018103099983,0.162343276192745,-0.175680316517449,0.165224096137194,-0.017007527235197,-0.007670004301435,0.109805082203559,0.110958859031946,0.16842779333312,9.16204187120213,4.06129436668886,0.001601994328983,0.004209301285612
,"23173",23173,6663,-0.13266397497194,-0.065686983011944,0.060482057494016,0.106057179348295,-0.063728010652032,0.012483269836918,-0.10391107210153,0.354710058847659,0.216316410343117,-0.090517634812919,6.11836703283369,4.06034033859523,0.001604579151256,0.004215277828328
,"9135",9135,6199,0.137044530557841,0.147768769464869,0.124575178900074,-0.123040272238033,0.144727453573672,-0.163306819564257,-0.118119205947314,0.123619760545452,0.035887109223071,-0.305295452008909,7.38939574009881,4.05996339982985,0.001605601635906,0.004217148545728
,"26000",26000,3345,0.277124448234547,0.024153045524986,0.09290614283095,-0.215777081961084,0.015846464384331,-0.00783974759595,0.030540190353213,0.398850349770683,0.293966191943126,0.163871753131839,4.86079208753861,4.05877846179571,0.001608820390572,0.00422456995478
,"8611",8611,2115,-0.051436383660419,0.00242431801349,-0.053905404880249,-0.152762995757045,-0.201920510674344,-0.096073576444136,0.286922987117127,-0.063719440622117,-0.055951403534776,0.401375382377709,3.33582007399341,4.05869437753419,0.00160904905542,0.00422456995478
,"310",310,2204,0.045584439417668,0.107422315719632,0.093723529621125,0.48262198679525,0.043776538142129,0.428248336397282,0.238422718158086,-0.000975323042173,0.019965072941679,0.246930073872034,7.63156939298448,4.05856148020187,0.00160941053617,0.004224702657446
,"50807",50807,6741,-0.032345887391389,-0.346969717420146,-0.059714892385777,-0.35300699180563,-0.110708588976023,-0.319236817022968,0.7268468256056,0.231017907463985,0.245565127090777,0.1555602875123,5.62960424773051,4.05819246928255,0.001610414696244,0.004226522016201
,"396",396,2382,0.053301001033494,-0.200695512663807,0.157719850478558,-0.291584175593062,0.00325223588495,0.119871971448705,0.613875207699011,0.541029013879387,0.475887811809909,0.183505857125611,6.54453101222718,4.05707645994997,0.001613455637675,0.004233685158186
,"54806",54806,6278,-0.133828250898638,-0.143562882072718,0.016711494269508,-0.115717028856134,-0.147560016283781,-0.232048603998053,-0.332683756086898,-0.330314745724605,-0.004990173289205,-0.016925387565372,4.94182540701742,4.05675498405162,0.00161433273259,0.004234267386144
,"84186",84186,3896,-0.073695369662675,0.045457814799442,0.055488070613328,0.212402385702512,-0.000626116504816,0.09504878706156,-0.407467761900002,-0.046819997597429,-0.049474762234787,0.349160374368789,5.00648811079172,4.05674418023193,0.001614362217818,0.004234267386144
,"147007",147007,3148,-0.158174691277905,0.147898085479421,0.191937534437435,0.240653279291491,0.075436762371878,0.298658659225968,0.178071624366543,0.363788447008806,0.105301053449784,-0.283048579017341,4.75221277437179,4.05665250071485,0.001614612447753,0.004234267386144
,"85313",85313,2534,0.089595231565199,0.183712712628972,0.13787217365888,-0.042716093873515,0.139638532229671,-0.127078280927488,-0.348466358014449,0.124673197428057,0.132871196767581,-0.076149583980235,5.70560743990688,4.05633392666909,0.00161548228221,0.004235039423784
,"5721",5721,1623,0.017432317526029,0.211904022183436,0.096585232907412,0.397965835153767,0.029798800863147,0.311820100092736,-0.073074591543739,-0.064019141518451,-0.06004999408596,-0.221834638843744,6.84658175183733,4.05631636856881,0.001615530237247,0.004235039423784
,"29079",29079,2287,-0.164814173906404,-0.032391176473092,0.038832174331478,0.402597259898328,0.054385371307093,0.389914094758129,0.119033912761818,0.076780672263519,-0.088270917935772,-0.231765788142594,4.8430149800924,4.0557482136369,0.001617082806186,0.004238291683575
,"372",372,4016,0.091358104355464,-0.032806864405277,0.071305549977144,-0.064336808638908,0.028227047269917,-0.024021018127112,0.291874322656914,0.175456099065224,0.043569191763529,0.193507088658928,8.13790873518222,4.05526477708474,0.001618405111861,0.004240939296982
,"26099",26099,3766,0.0973666265005,-0.046926959153203,0.043526402263459,-0.080585392502828,-0.020528349003387,0.019920064600511,0.559777066408442,0.319483976824852,0.115659090172394,0.110263390519349,6.54113356014722,4.05450819576025,0.001620476824262,0.004245549288711
,"9435",9435,4137,0.105677893455831,0.292068544763913,0.091841463223404,-0.038351817265594,0.095289409525473,-0.301531662594257,-0.209848011802589,0.212839328734888,0.269870658243203,0.077242779029344,3.37415420100654,4.05435436580475,0.001620898392832,0.004245835061386
,"6535",6535,3654,-0.131338296683517,-0.445183461276859,-0.458942631313291,-0.961049618207165,-0.509648103931508,-0.910157633312858,0.287266983448651,-0.351493674834321,0.019015970230059,0.205158458316945,1.2343264535487,4.05416838828876,0.001621408216152,0.004246351856759
,"25888",25888,5264,0.124278641766853,0.022921961580985,0.019179262828024,-0.251058614062662,0.026233350270771,-0.225333650871974,0.072705036582928,0.315886569251631,0.078558839563597,-0.024414455262304,4.66449345897509,4.05392320941332,0.00162208058831,0.004247294074653
,"84167",84167,3903,0.096628578055479,0.022552101097927,-0.104094839036774,-0.19115639436981,-0.072383085030524,-0.540677287583233,-0.165219162030715,0.382663568361002,0.100639735352936,-0.128900918989641,3.01341939466047,4.0530005577131,0.001624613487991,0.004253106639948
,"8418",8418,3390,-0.38975041775745,-0.655485016417013,-0.778697695201658,-0.233219908923972,-1.13413286531778,-0.735699475960625,-1.05627874921893,-1.39638827789538,-1.69248567039446,-0.42209747455132,0.249757026685629,4.05277577596897,0.001625231201039,0.004253875171615
,"4076",4076,6861,0.044504786569158,-0.064220090201806,0.066076069523957,-0.136816674608113,-0.003175043958278,-0.089524294160427,0.327735170403686,0.315193324884763,0.177187106050447,-0.006038257451156,8.78960465628956,4.05266590529705,0.001625533222273,0.004253875171615
,"10280",10280,1734,0.084551695616316,0.001005493222931,0.064406668333976,-0.093744994764794,-0.054322668027487,-0.028714048440476,0.216516633799161,0.243722490449524,0.193352766757872,-0.166329829707465,6.07028037886102,4.05224693054078,0.001626685478177,0.004256070786056
,"29964",29964,1646,0.17384932843093,-0.112813334311528,-0.29550159477752,-0.744773626283009,-0.254350268504827,-0.387844410545393,-0.768648075838511,-0.083884163390551,0.509966617405446,0.237900219319327,1.13007667988495,4.04930863961237,0.001634790614217,0.004276453614819
,"641",641,5066,-0.096948656846717,-0.146411033553334,-0.023271461160946,-0.47807729864836,-0.138621117478622,-0.463825714525226,-0.11803611447599,-0.027526043812316,0.163038651116819,-0.371917037429184,5.97760196607604,4.04867776172325,0.001636536423311,0.004280196416464
,"7347",7347,1968,-0.208217411295573,-0.266487086848858,-0.206533339783999,0.124738873422501,-0.217479803553023,0.002019191506156,-0.04138846626948,-0.174687968886409,-0.091333369253176,-0.420324381200237,6.60988567564563,4.04764588813783,0.001639396146169,0.004286850546189
,"6992",6992,1850,-0.014454606735543,-0.135950908243339,-0.214784493786887,-0.427742909409012,-0.166886876296895,-0.228970182913751,0.192593072704251,0.098431980087608,0.101405111773142,-0.108108933238489,4.80612518352916,4.04511690105342,0.001646427321319,0.004304061990158
,"9762",9762,5817,0.043723440371636,-0.123711467931354,-0.129000084983819,-0.063578285286416,0.13030234743546,-0.135120766436044,-0.182375369612378,-0.811610839721923,-0.143551903429302,0.333505071376076,3.02045595050422,4.04505070920402,0.001646611777791,0.004304061990158
,"2956",2956,4798,0.171307285603589,0.193136307887633,0.238302121621089,0.040877782975391,0.185329443135176,0.138745503319504,0.373349347348224,0.181019253543095,0.125862791957575,-0.415760149865031,8.02359610883922,4.04438810034199,0.001648459471051,0.004308062864623
,"4869",4869,2281,-0.014702821581096,0.157327765860879,0.11679299473669,0.391007397608906,0.094190975371372,0.3371571341118,0.090972000559006,0.221514661942825,0.190101730888811,-0.127515984201818,11.6697014854055,4.04201096085554,0.001655106216203,0.004324167550184
,"408",408,7814,0.233793588143666,0.248222843314065,0.191068450805946,0.039033903254885,0.177239375567255,-0.084446009646488,-0.008088341883892,-0.135440560138892,0.2651042081517,0.486962914443208,4.00892574579561,4.04195666404881,0.001655258366711,0.004324167550184
,"2230",2230,3155,0.057955881913332,0.277357974375533,-0.021863456013949,0.295616222719891,0.16588910227933,0.39735019758053,0.02399900424525,0.07263788088584,-0.060235095405274,-0.046799268203317,4.7442697177799,4.04173135772404,0.001655889878112,0.00432498573124
,"113146",113146,18346,0.127589853440202,0.117170872015758,0.148537723126883,-0.258241928675776,0.088410806059484,-0.083027508519492,0.152167852372805,-0.213425015683877,0.29174690855021,0.696291126879953,3.00189049196756,4.04062271948778,0.001659000994749,0.004332278784482
,"7175",7175,10246,0.101250706201499,0.019806377753611,0.090631815895241,-0.356105934939173,0.094522155240158,-0.254664595619703,-0.072412781827213,0.091858690980109,0.035239135104801,-0.061553782866836,8.74936521430389,4.03902772610316,0.001663487792666,0.004343160768439
,"93550",93550,5651,0.003315760798832,-0.006550866484484,0.03263842150724,0.10028257981278,0.047740221062398,-0.056973438959707,0.038123825026079,0.437579547213202,0.129291941849051,-0.088770435309789,3.87364878852883,4.03875301959269,0.001664261850467,0.004344346928394
,"55742",55742,9013,0.048757895209892,0.013442402189106,0.099183405165137,-0.173448707104212,-0.000394334871412,-0.138922750254404,0.280156717682009,0.289546805740101,0.259100946228261,-0.03678241266282,6.35049307730737,4.0383854509911,0.001665298167387,0.004346217095714
,"79613",79613,5222,0.049157738011381,0.245980613475854,0.173863861988896,0.060339579331678,0.183856210188932,0.080319672114533,-0.199274482529616,-0.125457809616417,-0.139344698260093,-0.195074046278525,5.26316467609212,4.03785322525975,0.001666799925353,0.004349301053538
,"10003",10003,10390,-0.769048159523931,-1.16592741221995,-0.593949236088518,-0.929467025857875,-2.33909500927569,-1.15549990661975,-0.819756605173907,0.517277925839094,0.45595078941386,0.417607398885099,-0.781349646149613,4.03748168296069,0.001667849138628,0.00435053571868
,"84818",84818,2857,0.080856981487274,0.356782027301185,0.040069479883272,0.062126715668192,0.247949649805618,0.0774877764372,-0.021485805805293,-0.275433366234278,-0.09490634298673,0.200954224740474,4.26352275683507,4.0374589039922,0.00166791348779,0.00435053571868
,"9168",9168,482,-0.119081524662558,0.086407899294576,-0.022435160447831,0.555001447336599,-0.015416746948834,0.518471403529253,-0.086822059403586,-0.364314176321024,-0.379409695806068,-0.232909777754827,10.5024926325466,4.03652261701711,0.001670560712767,0.004356067090786
,"1476",1476,940,-0.023042733878559,-0.335825722800797,-0.18371819877377,-0.218052015970264,-0.359594909457602,-0.272663047133516,0.232882424098863,0.115735138946129,0.084249952113535,0.135043454497098,3.74359769523571,4.03648211648577,0.001670675322741,0.004356067090786
,"25914",25914,11027,-0.087652614980707,-0.08893100680604,-0.027932798533197,-0.199727169659516,-0.057500521823195,-0.235999965799571,-0.165278683251633,-0.301953598213712,-0.069203373905658,-0.42545556121813,5.25292550448763,4.03634447245968,0.00167106489529,0.004356246878799
,"27258",27258,695,-0.306338218646888,-0.337729601866945,-0.283302476652454,0.102486773042079,-0.200053110285514,-0.120298764427656,-0.245513761040985,-0.288418935624158,-0.205966290974853,-0.579423192986201,6.19981325625338,4.0361001909421,0.001671756519408,0.004356275625835
,"286",286,9514,0.092522143201189,-0.232056964943606,0.057808177028295,-0.324894959140564,0.002011366804587,-0.073037263943182,0.022358432242007,-0.597171689626541,-0.144633031046288,-0.484608111236791,2.75689644372823,4.03608759234402,0.001671792197502,0.004356275625835
,"8601",8601,2924,-0.019230202964629,0.215001545125048,0.012068161352961,0.559633494928843,0.005731653328999,0.347410147136443,0.152208916645167,-0.253519148542454,-0.193991851384737,-0.065759245691509,2.50057591824039,4.03600087844458,0.00167203778529,0.004356275625835
,"9632",9632,4713,0.172409260418372,0.1279882342989,0.103645218641174,-0.110683052719948,0.107610974807208,-0.061905955528852,-0.009318119435541,0.181761588272296,0.153733226912586,0.299003072217854,7.29934696137371,4.03580930217552,0.001672580495509,0.004356854139662
,"26995",26995,1439,0.061387942999761,0.371581016740144,0.193701176053913,0.572821615518328,0.137862871508299,0.440741993566789,0.125974989005473,0.110058877513454,0.056524766494274,-0.097790157346595,5.43816043875426,4.03421097953625,0.001677115597673,0.004367830098829
,"5423",5423,1546,-0.239051234740837,-0.202242173685275,-0.302559371595009,0.329582849128477,-0.213904903421867,0.143366262684254,-0.586435329026247,-0.762289168713745,-0.416409930140503,-0.537379355248478,4.29979392902625,4.03322083215591,0.001679931575672,0.004374325473103
,"4548",4548,11982,0.116451563031554,0.146182788428248,0.187901959397904,-0.247467511969363,0.123457883815181,-0.087678177519337,0.02360814574603,0.013156290331838,-0.057505400992237,-0.020249141521177,6.58678589223727,4.0329450751843,0.001680716717881,0.004375531336626
,"7326",7326,4208,-0.126144255017985,-0.296116046957853,-0.135861712896669,-0.086908118222492,-0.088182432461785,-0.297418118404218,0.085890578572731,0.349682374681748,0.086275887252151,0.065417906935717,6.15060050970223,4.03279328400412,0.001681149067113,0.004375818462617
,"27230",27230,3837,-0.334244878320584,-0.335787939464162,-0.280190144111247,-0.027006736179836,-0.345725291848284,-0.120762497010904,0.008781067970079,0.077776054317234,-0.002367224265658,0.186852357355985,6.55561357074687,4.03167230784617,0.001684345604422,0.004383298932635
,"161424",161424,6169,-0.014972052747081,0.013073640899097,-0.014362592654464,-0.242499285094045,0.116628311377048,-0.148900876514329,-0.491922796697953,-0.030342586509987,0.135900888915236,-0.193718629184926,4.77125231316518,4.03143266297431,0.00168502980093,0.004384239736736
,"126133",126133,3173,0.201478209851915,0.457115227814105,0.212282701568968,0.069431935622067,0.273808656434314,0.212405547933752,0.06155984540958,0.053538004441981,0.068859072626659,-0.044713197746392,5.84040365242493,4.03073375497995,0.001687026892296,0.004388595517064
,"64763",64763,3567,0.272384178330229,0.074892072877052,0.203158343619311,-0.267902253586312,-0.039413074197661,0.051239615630368,0.74797383605685,0.357606508980382,0.326852506672507,0.019165547857919,4.32495380611974,4.03039650209409,0.001687991468983,0.00439026418244
,"134553",134553,5754,-0.587133328397013,-0.573968914231505,-0.459327053500462,-0.396486540204799,-0.519088300280166,-0.358998798533261,-0.55683201312246,-0.283748525270373,-0.133090227402247,-0.181272581951234,6.00109367201503,4.02998365344294,0.001689173050926,0.004392496505825
